"occurrenceID","basisOfRecord","eventDate","decimalLatitude","decimalLongitude","occurrenceStatus","countryCode","geodeticDatum","institutionCode","georeferenceProtocol","samplingProtocol","scientificName","scientificNameID","kingdom","taxonRank","coordinateUncertaintyInMeters","parentEventID"
"CCES_Drift-12_2018-09-07T00:00:32_ZC","MachineObservation","2018-09-07T00:00:32Z/2018-09-07T00:00:35Z",34.36266,-124.58179,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-07T00:39:58_ZC","MachineObservation","2018-09-07T00:39:58Z/2018-09-07T00:40:09Z",34.35937,-124.58582,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-07T09:40:07_ZC","MachineObservation","2018-09-07T09:40:07Z/2018-09-07T09:40:08Z",34.32374,-124.58813,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-07T09:58:44_ZC","MachineObservation","2018-09-07T09:58:44Z/2018-09-07T10:00:28Z",34.32026,-124.58719,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-07T19:19:25_ZC","MachineObservation","2018-09-07T19:19:25Z/2018-09-07T19:19:38Z",34.28516,-124.5719,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-08T01:39:17_ZC","MachineObservation","2018-09-08T01:39:17Z/2018-09-08T01:40:16Z",34.26477,-124.54671,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-08T05:58:51_ZC","MachineObservation","2018-09-08T05:58:51Z/2018-09-08T05:59:31Z",34.25714,-124.53119,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-08T12:40:16_ZC","MachineObservation","2018-09-08T12:40:16Z/2018-09-08T12:40:23Z",34.24362,-124.49796,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-09T09:20:07_ZC","MachineObservation","2018-09-09T09:20:07Z/2018-09-09T09:20:40Z",34.23995,-124.43045,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-10T14:19:10_ZC","MachineObservation","2018-09-10T14:19:10Z/2018-09-10T14:19:23Z",34.2496,-124.36517,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-10T14:38:45_ZC","MachineObservation","2018-09-10T14:38:45Z/2018-09-10T14:39:27Z",34.2496,-124.36517,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-11T01:18:57_ZC","MachineObservation","2018-09-11T01:18:57Z/2018-09-11T01:20:01Z",34.25753,-124.36261,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-11T07:38:58_ZC","MachineObservation","2018-09-11T07:38:58Z/2018-09-11T07:39:04Z",34.25042,-124.36258,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-11T14:00:13_ZC","MachineObservation","2018-09-11T14:00:13Z/2018-09-11T14:00:29Z",34.25603,-124.36993,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-16T23:38:52_BW37V","MachineObservation","2018-09-16T23:38:52Z/2018-09-16T23:40:42Z",34.24996,-124.36328,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphiidae","urn:lsid:marinespecies.org:taxname:136986","Animalia","Family",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-17T12:18:48_ZC","MachineObservation","2018-09-17T12:18:48Z/2018-09-17T12:19:36Z",34.242,-124.37044,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-17T20:39:08_ZC","MachineObservation","2018-09-17T20:39:08Z/2018-09-17T20:39:26Z",34.25449,-124.37465,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-19T00:18:49_ZC","MachineObservation","2018-09-19T00:18:49Z/2018-09-19T00:19:37Z",34.23332,-124.44175,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-19T02:18:55_ZC","MachineObservation","2018-09-19T02:18:55Z/2018-09-19T02:19:55Z",34.23159,-124.45525,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-19T14:19:09_ZC","MachineObservation","2018-09-19T14:19:09Z/2018-09-19T14:19:30Z",34.21304,-124.52104,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-19T17:20:05_ZC","MachineObservation","2018-09-19T17:20:05Z/2018-09-19T17:20:07Z",34.21211,-124.54182,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-20T13:58:49_ZC","MachineObservation","2018-09-20T13:58:49Z/2018-09-20T13:59:29Z",34.15185,-124.69492,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-23T02:19:23_ZC","MachineObservation","2018-09-23T02:19:23Z/2018-09-23T02:19:25Z",33.91515,-124.54881,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-23T04:58:45_ZC","MachineObservation","2018-09-23T04:58:45Z/2018-09-23T05:00:32Z",33.92066,-124.52909,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-23T16:20:23_ZC","MachineObservation","2018-09-23T16:20:23Z/2018-09-23T16:20:24Z",33.93245,-124.41957,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-23T21:38:45_ZC","MachineObservation","2018-09-23T21:38:45Z/2018-09-23T21:40:24Z",33.95448,-124.38208,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-24T08:39:43_ZC","MachineObservation","2018-09-24T08:39:43Z/2018-09-24T08:39:55Z",33.98412,-124.31152,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-24T16:40:33_ZC","MachineObservation","2018-09-24T16:40:33Z/2018-09-24T16:40:33Z",33.9935,-124.267,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-25T19:40:30_ZC","MachineObservation","2018-09-25T19:40:30Z/2018-09-25T19:40:30Z",34.08382,-124.19092,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-25T22:59:42_ZC","MachineObservation","2018-09-25T22:59:42Z/2018-09-25T22:59:45Z",34.1049,-124.19008,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-26T02:38:44_ZC","MachineObservation","2018-09-26T02:38:44Z/2018-09-26T02:40:31Z",34.11481,-124.16959,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-26T21:58:46_ZC","MachineObservation","2018-09-26T21:58:46Z/2018-09-26T22:00:25Z",34.17,-124.20657,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-27T04:18:52_ZC","MachineObservation","2018-09-27T04:18:52Z/2018-09-27T04:20:16Z",34.17838,-124.20821,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-27T07:19:25_ZC","MachineObservation","2018-09-27T07:19:25Z/2018-09-27T07:19:32Z",34.17734,-124.22591,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-30T05:19:13_ZC","MachineObservation","2018-09-30T05:19:13Z/2018-09-30T05:19:21Z",34.05027,-124.35049,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-09-30T08:39:13_ZC","MachineObservation","2018-09-30T08:39:13Z/2018-09-30T08:40:32Z",34.03554,-124.32964,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-10-01T10:39:35_ZC","MachineObservation","2018-10-01T10:39:35Z/2018-10-01T10:40:41Z",34.07214,-124.19652,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-10-01T16:20:05_ZC","MachineObservation","2018-10-01T16:20:05Z/2018-10-01T16:20:07Z",34.1054,-124.17662,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-10-02T06:39:23_ZC","MachineObservation","2018-10-02T06:39:23Z/2018-10-02T06:39:25Z",34.17612,-124.12836,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-10-02T10:20:27_ZC","MachineObservation","2018-10-02T10:20:27Z/2018-10-02T10:20:41Z",34.17976,-124.11098,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-10-03T12:39:05_ZC","MachineObservation","2018-10-03T12:39:05Z/2018-10-03T12:39:06Z",34.2597,-124.20399,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-10-03T16:58:46_ZC","MachineObservation","2018-10-03T16:58:46Z/2018-10-03T17:00:42Z",34.2597,-124.20399,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-10-03T17:39:19_ZC","MachineObservation","2018-10-03T17:39:19Z/2018-10-03T17:39:37Z",34.26192,-124.20488,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-10-03T20:18:56_ZC","MachineObservation","2018-10-03T20:18:56Z/2018-10-03T20:20:17Z",34.27098,-124.20419,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-10-04T16:38:44_ZC","MachineObservation","2018-10-04T16:38:44Z/2018-10-04T16:38:54Z",34.25809,-124.30238,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-10-04T16:58:46_ZC","MachineObservation","2018-10-04T16:58:46Z/2018-10-04T16:59:44Z",34.25813,-124.30247,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-10-04T19:59:56_ZC","MachineObservation","2018-10-04T19:59:56Z/2018-10-04T20:00:05Z",34.25731,-124.30174,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-10-05T17:18:44_ZC","MachineObservation","2018-10-05T17:18:44Z/2018-10-05T17:19:41Z",34.15578,-124.39456,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-12_2018-10-05T21:39:09_ZC","MachineObservation","2018-10-05T21:39:09Z/2018-10-05T21:40:15Z",34.13425,-124.37863,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-12_2018-08-30T02:58:47Z"
"CCES_Drift-13_2018-09-11T22:57:05_ZC","MachineObservation","2018-09-11T22:57:05Z/2018-09-11T22:57:07Z",33.89334,-120.90289,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-13_2018-09-11T20:36:35Z"
"CCES_Drift-13_2018-09-12T21:38:19_ZC","MachineObservation","2018-09-12T21:38:19Z/2018-09-12T21:38:23Z",33.83409,-120.94301,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-13_2018-09-11T20:36:35Z"
"CCES_Drift-13_2018-09-14T23:36:54_ZC","MachineObservation","2018-09-14T23:36:54Z/2018-09-14T23:37:54Z",33.71242,-120.99968,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-13_2018-09-11T20:36:35Z"
"CCES_Drift-13_2018-09-17T03:16:56_ZC","MachineObservation","2018-09-17T03:16:56Z/2018-09-17T03:18:12Z",33.58943,-121.19632,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-13_2018-09-11T20:36:35Z"
"CCES_Drift-13_2018-09-19T21:36:39_ZC","MachineObservation","2018-09-19T21:36:39Z/2018-09-19T21:37:11Z",33.51896,-121.35811,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-13_2018-09-11T20:36:35Z"
"CCES_Drift-13_2018-09-21T09:16:36_ZC","MachineObservation","2018-09-21T09:16:36Z/2018-09-21T09:18:22Z",33.51992,-121.39609,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-13_2018-09-11T20:36:35Z"
"CCES_Drift-13_2018-09-22T09:36:41_ZC","MachineObservation","2018-09-22T09:36:41Z/2018-09-22T09:37:32Z",33.53152,-121.39861,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-13_2018-09-11T20:36:35Z"
"CCES_Drift-13_2018-09-22T21:16:40_ZC","MachineObservation","2018-09-22T21:16:40Z/2018-09-22T21:17:41Z",33.52136,-121.38889,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-13_2018-09-11T20:36:35Z"
"CCES_Drift-13_2018-09-22T21:36:29_ZC","MachineObservation","2018-09-22T21:36:29Z/2018-09-22T21:37:53Z",33.52125,-121.38852,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-13_2018-09-11T20:36:35Z"
"CCES_Drift-13_2018-09-23T01:36:52_ZC","MachineObservation","2018-09-23T01:36:52Z/2018-09-23T01:37:30Z",33.50798,-121.37843,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-13_2018-09-11T20:36:35Z"
"CCES_Drift-13_2018-09-23T08:18:14_ZC","MachineObservation","2018-09-23T08:18:14Z/2018-09-23T08:18:25Z",33.50574,-121.39079,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-13_2018-09-11T20:36:35Z"
"CCES_Drift-13_2018-09-25T05:56:32_ZC","MachineObservation","2018-09-25T05:56:32Z/2018-09-25T05:56:42Z",33.3937,-121.38731,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-13_2018-09-11T20:36:35Z"
"CCES_Drift-13_2018-09-26T02:56:54_ZC","MachineObservation","2018-09-26T02:56:54Z/2018-09-26T02:56:55Z",33.34176,-121.37332,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-13_2018-09-11T20:36:35Z"
